PARCELID,TaxYear,PropertyID,Assessment,PropType,CountyName,OwnerName,TotalAcres,OwnerAddre,OwnerAdd_1,OwnerAdd_2,OwnerCity,OwnerState,OwnerZipCo,DbaName,CareOfTaxp,normalized_owner_name,normalized_owner_address,match_reason,confidence
04232629101090000,2026,358559,0003577102,Vacant Land,Missoula,GRANT CREEK RANCH LLC,1.79,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303120000,2026,1338278,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.77,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303150000,2026,1338282,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.6,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303140000,2026,1338281,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.41,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303130000,2026,1338280,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.34,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303170000,2026,1338284,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.29,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303180000,2026,1338286,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.09,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232522202190000,2026,371844,0005863559,Improved Property,Missoula,GRANT CREEK RANCH LLC,1.064,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303190000,2026,1338285,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,1.02,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198226404010000,2026,1453964,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,0.03,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
16240324201010000,2026,999774,000RJE2757,Improved Property,Dawson,YELLOWSTONE RANCH PROPERTIES LLC,781.7,22108 9TH AVE SE,,,BOTHELL,WA,98021-8263,,A WASHINGTON LIMITED LIABLITLIY COMPANY,YELLOWSTONE RANCH PROPERTIES LLC,22108 9TH AVE SE BOTHELL WA 98021 8263,broad WASHINGTON keyword in CareOfTaxp; surname/term alone is not a link,unrelated
06100935201010100,2026,632848,00RUT24490,Vacant Land,Gallatin,MONTANA RAIL LINK INC,197.467,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
49111433490900000,2026,667687,0006108900,Vacant Land,Park,MONTANA RAIL LINK INC,139.73,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25059307101010100,2026,1624777,0003001258,Vacant Land,Madison,MONTANA RAIL LINK INC,125.649,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
49090916190900000,2026,663154,0003508900,Vacant Land,Park,MONTANA RAIL LINK INC,112.56,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25059321301010100,2026,1624779,0003001260,Vacant Land,Madison,MONTANA RAIL LINK INC,97.417,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
48421327302010000,2026,1474796,0000000356,Exempt Property,Liberty,UNITED STATES OF AMERICA OF WASHINGTON DC,97.22,MAIL TO BUREAU OF RECLAMATION,PO BOX 100,,HELENA,MT,59624-0100,,,UNITED STATES OF AMERICA OF WASHINGTON DC,MAIL TO BUREAU OF RECLAMATION PO BOX 100 HELENA MT 59624 0100,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
49121519390900000,2026,668571,0006441900,Vacant Land,Park,MONTANA RAIL LINK INC,93.93,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25068715101010100,2026,1624780,0003001261,Vacant Land,Madison,MONTANA RAIL LINK INC,67.376,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
25089615101010100,2026,1624806,0003001265,Vacant Land,Madison,MONTANA RAIL LINK INC,57.391,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
51109927401990000,2026,1113264,0000004817,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK,53.8,PO BOX 16390,101 INTERNATIONAL WAY,,MISSOULA,MT,59808-6390,,MR MICHAEL BASILE,MONTANA RAIL LINK,PO BOX 16390 101 INTERNATIONAL WAY MISSOULA MT 59808 6390,,unrelated
51109918202010000,2026,1540370,00000A4281,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,50.6,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
25059603401150000,2026,915031,0027039503,Improved Property,Madison,WASHINGTON BAR RANCH LLC,49.88,334 SEVERN RD,,,ANNAPOLIS,MD,21401-6650,,SAVAGE DARRYL HOWARD,WASHINGTON BAR RANCH LLC,334 SEVERN RD ANNAPOLIS MD 21401 6650,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
05188827201050000,2026,536068,0000038039,Improved Property,Lewis and Clark,COPART OF WASHINGTON INC,44.009,14185 DALLAS PKWY STE 300,,,DALLAS,TX,75254-1327,,,COPART OF WASHINGTON INC,14185 DALLAS PKWY STE 300 DALLAS TX 75254 1327,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
04209226101020000,2026,1624737,0424199206,Vacant Land,Missoula,MONTANA RAIL LINK,39.471,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
06100914101010100,2026,632846,00RUT24488,Vacant Land,Gallatin,MONTANA RAIL LINK INC,39.375,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25089127401010100,2026,1624803,0003001262,Vacant Land,Madison,MONTANA RAIL LINK INC,35.108,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04197526101110000,2026,1624736,0424199205,Vacant Land,Missoula,MONTANA RAIL LINK,34.612,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
51109920202010000,2026,1540373,0000009285,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,33.0,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04220009301082000,2026,358985,0003625806,Vacant Land,Missoula,MONTANA RAIL LINK,31.12,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04209202101110000,2026,1624735,0424199204,Vacant Land,Missoula,MONTANA RAIL LINK,30.89,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
25059603401010000,2026,915025,0027039404,Vacant Land,Madison,WASHINGTON BAR RANCH LLC,30.43,334 SEVERN RD,,,ANNAPOLIS,MD,21401-6650,,SAVAGE DARRYL HOWARD,WASHINGTON BAR RANCH LLC,334 SEVERN RD ANNAPOLIS MD 21401 6650,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
35275208101010100,2026,1625076,0000012007,Vacant Land,Sanders,MONTANA RAIL LINK,29.606,MAIL TO: WASHINGTON CORP,PO BOX 16630,,MISSOULA,MT,59808-6630,,,MONTANA RAIL LINK,MAIL TO WASHINGTON CORP PO BOX 16630 MISSOULA MT 59808 6630,normalized mailing address matches Washington Companies HQ; known historical or unrelated record; excluded from current total,unrelated
25089114401010100,2026,1624804,0003001263,Vacant Land,Madison,MONTANA RAIL LINK INC,27.334,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
15322823101080000,2026,953351,0000030402,Vacant Land,Lake,MONTANA RAIL LINK INC,26.822,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
03103408401010000,2026,256235,000D06329A,Vacant Land,Yellowstone,COPART OF WASHINGTON INC,25.423,14185 DALLAS PKWY STE 300,,,DALLAS,TX,75254-1327,,,COPART OF WASHINGTON INC,14185 DALLAS PKWY STE 300 DALLAS TX 75254 1327,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
51109936302010000,2026,1540397,0000009285,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,24.9,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
14174005401040000,2026,1090273,000RST4433,Vacant Land,Custer,WASHINGTON PATRICIA C & ROBERT O JR,22.02,PO BOX 1382,,,MILES CITY,MT,59301-1382,,,WASHINGTON PATRICIA C AND ROBERT O JR,PO BOX 1382 MILES CITY MT 59301 1382,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
25059603401050000,2026,915027,0027039405,Vacant Land,Madison,WASHINGTON BAR RANCH LLC,21.67,334 SEVERN RD,,,ANNAPOLIS,MD,21401-6650,,SAVAGE DARRYL HOWARD,WASHINGTON BAR RANCH LLC,334 SEVERN RD ANNAPOLIS MD 21401 6650,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
25059317201010100,2026,1624775,0003001257,Vacant Land,Madison,MONTANA RAIL LINK INC,21.334,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
25089602101010100,2026,1624807,0003001266,Vacant Land,Madison,MONTANA RAIL LINK INC,21.306,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
13176435202060000,2026,739773,0000453910,Vacant Land,Ravalli,MONTANA RAIL LINK,21.16,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
14174005401030000,2026,1090267,000RST4427,Improved Property,Custer,WASHINGTON ROBERT O JR & PATRICIA C,20.58,PO BOX 1382,,,MILES CITY,MT,59301-1382,,,WASHINGTON ROBERT O JR AND PATRICIA C,PO BOX 1382 MILES CITY MT 59301 1382,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
04220032101040000,2026,1624729,0424199198,Vacant Land,Missoula,MONTANA RAIL LINK,20.021,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
06079908215010000,2026,632845,00RUT20561,Vacant Land,Gallatin,MONTANA RAIL LINK INC,19.78,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
04209215101160000,2026,1624732,0424199201,Vacant Land,Missoula,MONTANA RAIL LINK,19.467,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
51109935202050000,2026,1513598,0000004817,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK,19.2,PO BOX 16390,101 INTERNATIONAL WAY,,MISSOULA,MT,59808-6390,,MR MICHAEL BASILE,MONTANA RAIL LINK,PO BOX 16390 101 INTERNATIONAL WAY MISSOULA MT 59808 6390,,unrelated
13176411101030000,2026,759880,0001493200,Vacant Land,Ravalli,MONTANA RAIL LINK,18.99,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
03103326301200000,2026,248661,000C16674A,Improved Property,Yellowstone,COPART OF WASHINGTON INC,18.231,14185 DALLAS PKWY STE 300,,,DALLAS,TX,75254-1327,,,COPART OF WASHINGTON INC,14185 DALLAS PKWY STE 300 DALLAS TX 75254 1327,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
51109921203010000,2026,1540395,0000009285,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,16.5,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04220021101040000,2026,1624727,0424199196,Vacant Land,Missoula,MONTANA RAIL LINK,16.219,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
04197514101060000,2026,1624734,0424199203,Vacant Land,Missoula,MONTANA RAIL LINK,15.978,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
25042005101010100,2026,1624778,0003001259,Vacant Land,Madison,MONTANA RAIL LINK INC,15.892,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
06079616101010100,2026,632847,00RUT24489,Vacant Land,Gallatin,MONTANA RAIL LINK,15.195,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
04209222101240000,2026,1624733,0424199202,Vacant Land,Missoula,MONTANA RAIL LINK,14.14,ATTN REAL ESTATE DEPARTMEN,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMEN PO BOX 16624 MISSOULA MT 59808,,unrelated
51099805202010000,2026,1540363,00000A4282,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,14.0,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
49111433190900000,2026,658326,0000029740,Vacant Land,Park,MONTANA RAIL LINK INC,13.53,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25068727101010100,2026,1624766,0003001254,Vacant Land,Madison,MONTANA RAIL LINK INC,12.32,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
15322810255010000,2026,951517,0000023009,Vacant Land,Lake,MONTANA RAIL LINK INC,12.12,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
25089610101010100,2026,1624805,0003001264,Vacant Land,Madison,MONTANA RAIL LINK INC,11.744,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
51110031303100000,2026,1540398,0000009285,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,11.1,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04197511101020000,2026,1624738,0424199207,Vacant Land,Missoula,MONTANA RAIL LINK,10.578,ATTN REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808,,,MONTANA RAIL LINK,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808,,unrelated
13186935301010000,2026,759882,0001493400,Vacant Land,Ravalli,MONTANA RAIL LINK,10.0,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
03103408470010000,2026,256237,000D06331A,Improved Property,Yellowstone,MONTANA RAIL LINK,10.0,PO BOX 16624,,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04219811101090000,2026,352628,0002474778,Improved Property,Missoula,WASHINGTON PROPERTIES LLC,10.0,3590 GALBAVY DR,,,MISSOULA,MT,59804-9317,,,WASHINGTON PROPERTIES LLC,3590 GALBAVY DR MISSOULA MT 59804 9317,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
49080213201900000,2026,658050,0000028096,CN - Centrally Assessed Non-Valued Property,Park,MONTANA RAIL LINK INC,9.487,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,MONTANA RAIL LINK INC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,normalized mailing address matches Washington Companies HQ; known historical or unrelated record; excluded from current total,unrelated
15322823101070000,2026,953350,0000030402,Vacant Land,Lake,MONTANA RAIL LINK INC,9.35,PO BOX 16390,,,MISSOULA,MT,59808-6390,,,MONTANA RAIL LINK INC,PO BOX 16390 MISSOULA MT 59808 6390,,unrelated
15322809144030000,2026,951523,0000023017,Vacant Land,Lake,MONTANA RAIL LINK INC,9.071,PO BOX 16624,,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
07383427201950000,2026,438154,0000001876,Improved Property,Flathead,WASHINGTON PARK COMMERCIAL CENTER LLC,8.56,2400 OLD FORT RD,,,MISSOULA,MT,59804-7421,,MERCER JOANN,WASHINGTON PARK COMMERCIAL CENTER LLC,2400 OLD FORT RD MISSOULA MT 59804 7421,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
43159130203012000,2026,1040747,0007003020,Industrial Property,Broadwater,MONT RAIL LINK,8.358,PO BOX 16624,,,MISSOULA,MT,59808-6624,,,MONT RAIL LINK,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
51109917302010000,2026,1540367,00000A4281,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,7.9,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
25089731301010100,2026,1624772,0003001255,Vacant Land,Madison,MONTANA RAIL LINK INC,7.781,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04220021110020000,2026,1624728,0424199197,Vacant Land,Missoula,MONTANA RAIL LINK,7.78,PO BOX 16624,,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
10027217106010000,2026,41315,0607280102,Vacant Land,Carbon,1148 WASHINGTON ST A LLC,7.65,8082 50TH DRIVE,,,DENVER,CO,80238,,,1148 WASHINGTON ST A LLC,8082 50TH DR DENVER CO 80238,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
35275204101010100,2026,1625075,0000015298,Vacant Land,Sanders,MONTANA RAIL LINK,6.602,MAIL TO: WASHINGTON CORP,PO BOX 16630,,MISSOULA,MT,59808-6630,,,MONTANA RAIL LINK,MAIL TO WASHINGTON CORP PO BOX 16630 MISSOULA MT 59808 6630,normalized mailing address matches Washington Companies HQ; known historical or unrelated record; excluded from current total,unrelated
25042009302200100,2026,1624752,0003001252,Vacant Land,Madison,MONTANA RAIL LINK INC,6.344,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
04220009401030000,2026,375017,0006007175,Vacant Land,Missoula,MONTANA RAIL LINK INC,6.3,PO BOX 16630,,,MISSOULA,MT,59808-6630,,,MONTANA RAIL LINK INC,PO BOX 16630 MISSOULA MT 59808 6630,normalized mailing address matches Washington Companies HQ; known historical or unrelated record; excluded from current total,unrelated
13156533101240000,2026,759832,0001488200,Vacant Land,Ravalli,MONTANA RAIL LINK,5.07,MONTANA RAIL LINK INC - ADD ONLY-,ATTN: REAL ESTATE DEPARTMENT,PO BOX 16624,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK,MONTANA RAIL LINK INC ADD ONLY ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
02301406101080001,2026,134017,0003009202,Vacant Land,Cascade,WASHINGTON MATTHEW,5.03,3409 11TH AVE S APT 11,,,GREAT FALLS,MT,59405-5582,,,WASHINGTON MATTHEW,3409 11TH AVE S APT 11 GREAT FALLS MT 59405 5582,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
51109926303100000,2026,1518710,0000004817,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK,5.0,PO BOX 16390,101 INTERNATIONAL WAY,,MISSOULA,MT,59808-6390,,MR MICHAEL BASILE,MONTANA RAIL LINK,PO BOX 16390 101 INTERNATIONAL WAY MISSOULA MT 59808 6390,,unrelated
07429124302010000,2026,1609437,0000015839,Vacant Land,Flathead,WASHINGTON FOUNDATIONS,4.888,305 E 1ST ST UNIT 1140,,,CLE ELUM,WA,98922-4146,,,WASHINGTON FOUNDATIONS,305 E 1ST ST UNIT 1140 CLE ELUM WA 98922 4146,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
51109935401050000,2026,1540396,0000009285,CN - Centrally Assessed Non-Valued Property,Jefferson,MONTANA RAIL LINK INC,4.8,PO BOX 16624,,,MISSOULA,MT,59808-6624,,BECKWITH THERESA,MONTANA RAIL LINK INC,PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
51099804107062000,2026,1112939,0000004553,Vacant Land,Jefferson,MONTANA RAIL LINK INC,4.57,ATTN: REAL ESTATE DEPARTMENT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,ATTN REAL ESTATE DEPARTMENT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
35345601101200000,2026,58328,0000011221,Vacant Land,Sanders,WESTERN WASHINGTON CORP OF SEVENTH DAY ADVENTISTS TRUSTEE,3.942,27515 37TH AVE NE,,,ARLINGTON,WA,98223-7375,,,WESTERN WASHINGTON CORP OF SEVENTH DAY ADVENTISTS TRUSTEE,27515 37TH AVE NE ARLINGTON WA 98223 7375,broad WASHINGTON keyword in OwnerName; surname/term alone is not a link,unrelated
25059327406100100,2026,1624763,0003001253,Vacant Land,Madison,MONTANA RAIL LINK INC,3.903,MAIL TO: REAL ESTATE DEPT,PO BOX 16624,,MISSOULA,MT,59808-6624,,,MONTANA RAIL LINK INC,MAIL TO REAL ESTATE DEPT PO BOX 16624 MISSOULA MT 59808 6624,,unrelated
